Device: cuda
Algorithms: ['value_uncertainty']
Seeds: [0, 1, 2, 3, 4]
Steps: 1000000
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
Env: Hopper-v4 (obs=11, act=3)

============================================================
Training VALUE_UNCERTAINTY
============================================================

--- value_uncertainty | Seed 0 ---
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
[Alg=value_uncertainty Seed=0] Starting training, total_steps=1000000, eval_freq=10000
[Step  720000] Return: 922.4 ± 4 (min=915, max=928) [3333s]
[Step  730000] Return: 1037.4 ± 9 (min=1024, max=1054) [3382s]
[Step  740000] Return: 935.7 ± 11 (min=923, max=951) [3429s]
[Step  750000] Return: 988.6 ± 20 (min=956, max=1016) [3477s]
[Step  760000] Return: 902.4 ± 4 (min=897, max=908) [3525s]
[Step  770000] Return: 929.2 ± 2 (min=926, max=933) [3573s]
[Step  780000] Return: 906.2 ± 6 (min=897, max=914) [3621s]
[Step  790000] Return: 914.2 ± 4 (min=907, max=922) [3669s]
[Step  800000] Return: 950.4 ± 14 (min=928, max=973) [3717s]
[Step  810000] Return: 941.1 ± 17 (min=920, max=980) [3765s]
[Step  820000] Return: 893.4 ± 4 (min=888, max=900) [3812s]
[Step  830000] Return: 923.9 ± 2 (min=921, max=929) [3860s]
[Step  840000] Return: 913.9 ± 4 (min=908, max=919) [3908s]
[Step  850000] Return: 927.4 ± 3 (min=922, max=933) [3956s]
[Step  860000] Return: 931.0 ± 2 (min=928, max=935) [4004s]
[Step  870000] Return: 930.2 ± 3 (min=927, max=936) [4052s]
[Step  880000] Return: 861.4 ± 8 (min=845, max=872) [4100s]
[Step  890000] Return: 912.0 ± 3 (min=908, max=918) [4148s]
[Step  900000] Return: 936.2 ± 3 (min=931, max=939) [4196s]
[Step  910000] Return: 916.5 ± 3 (min=910, max=920) [4244s]
[Step  920000] Return: 984.9 ± 35 (min=936, max=1030) [4292s]
[Step  930000] Return: 928.4 ± 2 (min=925, max=932) [4340s]
[Step  940000] Return: 933.4 ± 4 (min=924, max=938) [4387s]
[Step  950000] Return: 935.3 ± 3 (min=931, max=943) [4435s]
[Step  960000] Return: 924.2 ± 3 (min=920, max=928) [4483s]
[Step  970000] Return: 1016.7 ± 6 (min=1005, max=1030) [4531s]
[Step  980000] Return: 935.9 ± 4 (min=930, max=940) [4579s]
[Step  990000] Return: 932.4 ± 5 (min=924, max=938) [4627s]
[Step 1000000] Return: 1001.9 ± 23 (min=942, max=1033) [4675s]
  Final return: 1009.0 +/- 7

--- value_uncertainty | Seed 2 ---
[Alg=value_uncertainty Seed=2] Starting training, total_steps=1000000, eval_freq=10000
[Step   10000] Return: 105.5 ± 7 (min=88, max=114) [1s]
[Step   20000] Return: 105.7 ± 10 (min=86, max=120) [2s]
[Step   30000] Return: 213.2 ± 1 (min=212, max=215) [27s]
[Step   40000] Return: 215.6 ± 1 (min=214, max=219) [74s]
[Step   50000] Return: 273.4 ± 1 (min=271, max=276) [122s]
[Step   60000] Return: 275.2 ± 1 (min=273, max=277) [169s]
[Step   70000] Return: 274.9 ± 8 (min=265, max=297) [217s]
[Step   80000] Return: 250.3 ± 2 (min=244, max=252) [265s]
[Step   90000] Return: 248.0 ± 8 (min=240, max=267) [312s]
[Step  100000] Return: 254.5 ± 7 (min=242, max=266) [360s]
[Step  110000] Return: 59.1 ± 99 (min=23, max=354) [408s]
[Step  120000] Return: 426.1 ± 303 (min=199, max=1030) [456s]
[Step  130000] Return: 362.4 ± 9 (min=344, max=376) [504s]
[Step  140000] Return: 535.2 ± 91 (min=409, max=717) [552s]
